property_id,date_obtained,price,property_type,livable_area,heating_type,has_photovoltaic_panels,has_double_glazing,number_of_rooms,number_of_bathrooms,number_of_bedrooms,number_of_toilets,has_living_room,has_dining_room,has_attic,has_basement,has_terrace,terrace_surface,has_garden,garden_surface,energy_label,primary_energy_consumption,postal_code,latitude,longitude,year_built,building_condition,floor_number,total_floors,property_size,flood_zone_type,cadastral_income
11240233,18052024,449000,APARTMENT,105.0,FUELOIL,False,True,1.0,1.0,2,1.0,True,,,,,,,,C,243.0,9000,51.0421494,3.7335578,1966.0,GOOD,,8.0,,NON_FLOOD_ZONE,0
11240233,16052024,449000,APARTMENT,105.0,FUELOIL,False,True,1.0,1.0,2,1.0,True,,,,,,,,C,243.0,9000,51.0421494,3.7335578,1966.0,GOOD,,8.0,,NON_FLOOD_ZONE,0
11395684,18052024,395000,APARTMENT,82.0,,True,,4.0,1.0,1,1.0,False,,,,True,23.0,,,B,,9040,51.064855,3.7528238,,JUST_RENOVATED,,,,,0
11369607,18052024,295000,HOUSE,37.0,,True,True,6.0,1.0,1,1.0,False,,,,,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,37.0,,0
11369607,16052024,295000,HOUSE,37.0,,True,True,6.0,1.0,1,1.0,False,,,,,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,37.0,,0
11281554,18052024,545000,APARTMENT,131.0,,False,True,13.0,1.0,3,2.0,True,True,,,True,11.0,,,A,33.0,9000,51.065976,3.715238,2019.0,GOOD,,5.0,,NON_FLOOD_ZONE,1406
11281554,16052024,545000,APARTMENT,131.0,,False,True,13.0,1.0,3,2.0,True,True,,,True,11.0,,,A,33.0,9000,51.065976,3.715238,2019.0,GOOD,,5.0,,NON_FLOOD_ZONE,1406
11175137,18052024,319000,APARTMENT,87.0,,,,,1.0,2,1.0,False,,,,True,14.0,,,,,9041,51.0810213,3.7876486,,,,4.0,,,0
11175137,16052024,319000,APARTMENT,87.0,,,,,1.0,2,1.0,False,,,,True,14.0,,,,,9041,51.0810213,3.7876486,,,,4.0,,,0
11323042,18052024,475000,HOUSE,190.0,GAS,False,True,1.0,2.0,3,3.0,True,True,True,,True,,,,C,221.0,9030,51.0704086,3.6821477,1969.0,AS_NEW,,3.0,95.0,NON_FLOOD_ZONE,1070
11323042,16052024,475000,HOUSE,190.0,GAS,False,True,1.0,2.0,3,3.0,True,True,True,,True,,,,C,221.0,9030,51.0704086,3.6821477,1969.0,AS_NEW,,3.0,95.0,NON_FLOOD_ZONE,1070
11325946,18052024,345000,APARTMENT,86.0,GAS,,True,,1.0,2,1.0,True,,,True,True,11.0,,,B,165.0,9000,51.0371621,3.7164115,1975.0,TO_RESTORE,,9.0,,NON_FLOOD_ZONE,956
11325946,16052024,345000,APARTMENT,86.0,GAS,,True,,1.0,2,1.0,True,,,True,True,11.0,,,B,165.0,9000,51.0371621,3.7164115,1975.0,TO_RESTORE,,9.0,,NON_FLOOD_ZONE,956
10722006,18052024,418500,HOUSE,140.0,,False,,10.0,1.0,3,2.0,False,,,,,,,,,,9031,51.0374112,3.6232439,2023.0,GOOD,,,396.0,NON_FLOOD_ZONE,0
10722006,16052024,418500,HOUSE,140.0,,False,,10.0,1.0,3,2.0,False,,,,,,,,,,9031,51.0374112,3.6232439,2023.0,GOOD,,,396.0,NON_FLOOD_ZONE,0
11299790,18052024,285000,APARTMENT,88.0,ELECTRIC,,,,2.0,2,,False,,,,True,3.0,,,C,282.0,9000,51.0385475,3.7036841,1987.0,GOOD,,,,,1060
11299790,16052024,285000,APARTMENT,88.0,ELECTRIC,,,,2.0,2,,False,,,,True,3.0,,,C,282.0,9000,51.0385475,3.7036841,1987.0,GOOD,,,,,1060
11376878,18052024,253000,HOUSE,37.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,37.0,,0
11376878,16052024,253000,HOUSE,37.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,37.0,,0
11289192,18052024,895000,APARTMENT,163.0,,False,True,14.0,2.0,2,2.0,False,,,,,,,,B,153.0,9000,51.0496817,3.7196691,1954.0,AS_NEW,,7.0,,NON_FLOOD_ZONE,1623
11289192,16052024,895000,APARTMENT,163.0,,False,True,14.0,2.0,2,2.0,False,,,,,,,,B,153.0,9000,51.0496817,3.7196691,1954.0,AS_NEW,,7.0,,NON_FLOOD_ZONE,1623
10908435,18052024,399000,HOUSE,250.0,GAS,False,True,2.0,1.0,2,3.0,True,,True,True,True,20.0,,,D,521.0,9032,51.0900154,3.7193281,1930.0,GOOD,,2.0,196.0,NON_FLOOD_ZONE,946
10908435,16052024,399000,HOUSE,250.0,GAS,False,True,2.0,1.0,2,3.0,True,,True,True,True,20.0,,,D,521.0,9032,51.0900154,3.7193281,1930.0,GOOD,,2.0,196.0,NON_FLOOD_ZONE,946
11144814,18052024,325000,APARTMENT,76.0,GAS,,True,,2.0,1,2.0,True,,,True,,,,,D,314.0,9000,51.0503957,3.7335394,1920.0,GOOD,,3.0,,NON_FLOOD_ZONE,734
11144814,16052024,325000,APARTMENT,76.0,GAS,,True,,2.0,1,2.0,True,,,True,,,,,D,314.0,9000,51.0503957,3.7335394,1920.0,GOOD,,3.0,,NON_FLOOD_ZONE,734
11175139,18052024,415000,APARTMENT,118.0,,,True,,2.0,3,2.0,False,,,,True,15.0,,,A,30.0,9041,51.0810213,3.7876486,2024.0,,,4.0,,,0
11175139,16052024,415000,APARTMENT,118.0,,,True,,2.0,3,2.0,False,,,,True,15.0,,,A,30.0,9041,51.0810213,3.7876486,2024.0,,,4.0,,,0
11111488,16052024,289000,HOUSE,100.0,GAS,False,True,3.0,1.0,3,1.0,True,True,True,,,,,,B,181.0,9000,51.0606656,3.6975762,1900.0,AS_NEW,,3.0,46.0,NON_FLOOD_ZONE,262
11168414,18052024,970000,APARTMENT,420.0,GAS,True,True,11.0,,3,,False,,,,,,,,B,141.0,9000,51.0722787,3.7292622,1989.0,GOOD,,,,NON_FLOOD_ZONE,0
11168414,16052024,970000,APARTMENT,420.0,GAS,True,True,11.0,,3,,False,,,,,,,,B,141.0,9000,51.0722787,3.7292622,1989.0,GOOD,,,,NON_FLOOD_ZONE,0
11276959,18052024,465000,APARTMENT,109.0,,,True,,2.0,3,1.0,False,,,,True,18.0,,,A,,9031,51.0527305,3.6619794,2024.0,,,2.0,,NON_FLOOD_ZONE,0
11276959,16052024,465000,APARTMENT,109.0,,,True,,2.0,3,1.0,False,,,,True,18.0,,,A,,9031,51.0527305,3.6619794,2024.0,,,2.0,,NON_FLOOD_ZONE,0
11377131,18052024,355000,APARTMENT,126.0,GAS,,True,,1.0,2,1.0,True,,,,True,12.0,,,B,164.0,9040,51.0649028,3.7612397,1979.0,AS_NEW,,2.0,,NON_FLOOD_ZONE,0
11377131,16052024,355000,APARTMENT,126.0,GAS,,True,,1.0,2,1.0,True,,,,True,12.0,,,B,164.0,9040,51.0649028,3.7612397,1979.0,AS_NEW,,2.0,,NON_FLOOD_ZONE,0
11311575,18052024,339000,HOUSE,105.0,,False,,10.0,1.0,2,1.0,False,,,,,,,,C,203.0,9030,51.0638482,3.6906857,,AS_NEW,,,63.0,NON_FLOOD_ZONE,0
11311575,16052024,339000,HOUSE,105.0,,False,,10.0,1.0,2,1.0,False,,,,,,,,C,203.0,9030,51.0638482,3.6906857,,AS_NEW,,,63.0,NON_FLOOD_ZONE,0
11293232,18052024,280000,HOUSE,184.0,GAS,,True,,1.0,2,2.0,True,,,,,,True,50.0,E,412.0,9041,51.0938526,3.7591626,1973.0,TO_BE_DONE_UP,,,130.0,NON_FLOOD_ZONE,572
11293232,16052024,280000,HOUSE,184.0,GAS,,True,,1.0,2,2.0,True,,,,,,True,50.0,E,412.0,9041,51.0938526,3.7591626,1973.0,TO_BE_DONE_UP,,,130.0,NON_FLOOD_ZONE,572
11122251,18052024,565000,APARTMENT,90.0,GAS,False,True,,1.0,2,1.0,False,,,,,,,,B,110.0,9000,51.0555294,3.7217517,1963.0,AS_NEW,,,,,0
11122251,16052024,565000,APARTMENT,90.0,GAS,False,True,,1.0,2,1.0,False,,,,,,,,B,110.0,9000,51.0555294,3.7217517,1963.0,AS_NEW,,,,,0
11348185,18052024,575000,HOUSE,203.0,GAS,,True,,2.0,4,3.0,False,,,True,,,True,25.0,B,134.0,9000,51.0713419,3.6935327,1955.0,JUST_RENOVATED,,3.0,114.0,NON_FLOOD_ZONE,676
11348185,16052024,575000,HOUSE,203.0,GAS,,True,,2.0,4,3.0,False,,,True,,,True,25.0,B,134.0,9000,51.0713419,3.6935327,1955.0,JUST_RENOVATED,,3.0,114.0,NON_FLOOD_ZONE,676
11378146,18052024,349000,APARTMENT,80.0,,False,,10.0,,2,1.0,False,,,,True,3.0,True,200.0,B,133.0,9032,51.0839933,3.7049722,,JUST_RENOVATED,,,,NON_FLOOD_ZONE,0
11378146,16052024,349000,APARTMENT,80.0,,False,,10.0,,2,1.0,False,,,,True,3.0,True,200.0,B,133.0,9032,51.0839933,3.7049722,,JUST_RENOVATED,,,,NON_FLOOD_ZONE,0
11316333,18052024,1185000,HOUSE,252.0,,False,True,18.0,2.0,4,3.0,False,,,True,,,,,B,103.0,9000,51.0584439,3.716636,1850.0,AS_NEW,,4.0,157.0,NON_FLOOD_ZONE,594
11316333,16052024,1185000,HOUSE,252.0,,False,True,18.0,2.0,4,3.0,False,,,True,,,,,B,103.0,9000,51.0584439,3.716636,1850.0,AS_NEW,,4.0,157.0,NON_FLOOD_ZONE,594
11348975,18052024,275000,APARTMENT,66.0,ELECTRIC,,,,1.0,1,1.0,False,,,,,,,,B,144.0,9000,51.0528734,3.7189501,2001.0,GOOD,,,,,801
11348975,16052024,275000,APARTMENT,66.0,ELECTRIC,,,,1.0,1,1.0,False,,,,,,,,B,144.0,9000,51.0528734,3.7189501,2001.0,GOOD,,,,,801
11295552,18052024,219000,HOUSE,140.0,GAS,,,,1.0,4,1.0,True,True,,True,True,,,,F,1074.0,9032,51.0787947,3.7142551,1931.0,TO_RENOVATE,,,110.0,,0
11295552,16052024,219000,HOUSE,140.0,GAS,,,,1.0,4,1.0,True,True,,True,True,,,,F,1074.0,9032,51.0787947,3.7142551,1931.0,TO_RENOVATE,,,110.0,,0
10953732,18052024,2550000,HOUSE,316.0,GAS,False,True,1.0,2.0,3,3.0,True,,True,True,,,True,135.0,E,453.0,9000,51.0533646,3.7210649,,,,4.0,192.0,NON_FLOOD_ZONE,0
10953732,16052024,2550000,HOUSE,316.0,GAS,False,True,1.0,2.0,3,3.0,True,,True,True,,,True,135.0,E,453.0,9000,51.0533646,3.7210649,,,,4.0,192.0,NON_FLOOD_ZONE,0
11348182,18052024,449000,APARTMENT,105.0,FUELOIL,,True,,1.0,2,,False,,,True,True,,,,C,243.0,9000,51.0421494,3.7335578,1969.0,JUST_RENOVATED,,8.0,,,0
11348182,16052024,449000,APARTMENT,105.0,FUELOIL,,True,,1.0,2,,False,,,True,True,,,,C,243.0,9000,51.0421494,3.7335578,1969.0,JUST_RENOVATED,,8.0,,,0
11385825,18052024,625000,HOUSE,656.0,,False,,15.0,1.0,3,2.0,False,,,,,,,,E,488.0,9000,51.0744435,3.7298517,,TO_RENOVATE,,,568.0,NON_FLOOD_ZONE,1090
11385825,16052024,625000,HOUSE,656.0,,False,,15.0,1.0,3,2.0,False,,,,,,,,E,488.0,9000,51.0744435,3.7298517,,TO_RENOVATE,,,568.0,NON_FLOOD_ZONE,1090
11354382,18052024,665000,HOUSE,166.0,,True,True,15.0,1.0,3,2.0,False,,,,,,,,,,9030,51.0695026,3.6755894,,,,,477.0,NON_FLOOD_ZONE,0
11354382,16052024,665000,HOUSE,166.0,,True,True,15.0,1.0,3,2.0,False,,,,,,,,,,9030,51.0695026,3.6755894,,,,,477.0,NON_FLOOD_ZONE,0
11341006,18052024,369000,HOUSE,,,False,True,,1.0,3,2.0,False,,,,,,True,255.0,,,9032,51.0791418,3.7133661,,GOOD,,,284.0,NON_FLOOD_ZONE,1
11341006,16052024,369000,HOUSE,,,False,True,,1.0,3,2.0,False,,,,,,True,255.0,,,9032,51.0791418,3.7133661,,GOOD,,,284.0,NON_FLOOD_ZONE,1
11329148,18052024,292500,HOUSE,125.0,GAS,,,,,4,,True,,,,True,,,,D,309.0,9032,51.0803823,3.7165961,,GOOD,,,63.0,,315
11329148,16052024,292500,HOUSE,125.0,GAS,,,,,4,,True,,,,True,,,,D,309.0,9032,51.0803823,3.7165961,,GOOD,,,63.0,,315
11392866,18052024,499000,HOUSE,180.0,GAS,,True,,1.0,3,2.0,False,,,,True,50.0,,,A,,9000,51.0778878,3.728665,2006.0,,,3.0,0.0,NON_FLOOD_ZONE,0
11384332,18052024,517500,APARTMENT,153.0,GAS,False,True,,2.0,3,1.0,True,True,,True,True,7.0,,,A,74.0,9000,51.0477683,3.7102614,2013.0,AS_NEW,,1.0,,NON_FLOOD_ZONE,0
11384332,16052024,517500,APARTMENT,153.0,GAS,False,True,,2.0,3,1.0,True,True,,True,True,7.0,,,A,74.0,9000,51.0477683,3.7102614,2013.0,AS_NEW,,1.0,,NON_FLOOD_ZONE,0
11120153,18052024,325000,APARTMENT,95.0,GAS,,True,,2.0,2,2.0,True,True,,True,,,,,D,314.0,9000,51.0503957,3.7335394,,GOOD,,3.0,,NON_FLOOD_ZONE,744
11120153,16052024,325000,APARTMENT,95.0,GAS,,True,,2.0,2,2.0,True,True,,True,,,,,D,314.0,9000,51.0503957,3.7335394,,GOOD,,3.0,,NON_FLOOD_ZONE,744
11359032,18052024,339000,HOUSE,122.0,,,True,,1.0,3,1.0,True,,,True,,,,,C,253.0,9000,51.0639656,3.7300964,1890.0,JUST_RENOVATED,,2.0,42.0,,0
11359032,16052024,339000,HOUSE,122.0,,,True,,1.0,3,1.0,True,,,True,,,,,C,253.0,9000,51.0639656,3.7300964,1890.0,JUST_RENOVATED,,2.0,42.0,,0
11383913,18052024,599000,HOUSE,237.0,GAS,False,True,1.0,2.0,4,2.0,True,,,,,,,,C,275.0,9031,51.0617088,3.6571356,1985.0,GOOD,,2.0,896.0,NON_FLOOD_ZONE,1127
11383913,16052024,599000,HOUSE,237.0,GAS,False,True,1.0,2.0,4,2.0,True,,,,,,,,C,275.0,9031,51.0617088,3.6571356,1985.0,GOOD,,2.0,896.0,NON_FLOOD_ZONE,1127
11335722,18052024,499000,APARTMENT,155.0,GAS,,,,1.0,2,1.0,False,,,,True,8.0,,,C,271.0,9000,51.0406635,3.7360663,1967.0,AS_NEW,,8.0,,,1189
11335722,16052024,499000,APARTMENT,155.0,GAS,,,,1.0,2,1.0,False,,,,True,8.0,,,C,271.0,9000,51.0406635,3.7360663,1967.0,AS_NEW,,8.0,,,1189
11326335,18052024,270000,HOUSE,131.0,GAS,False,True,,1.0,3,1.0,False,,,,,,,,D,301.0,9000,51.0805013,3.7291397,,JUST_RENOVATED,,,59.0,,322
11326335,16052024,270000,HOUSE,131.0,GAS,False,True,,1.0,3,1.0,False,,,,,,,,D,301.0,9000,51.0805013,3.7291397,,JUST_RENOVATED,,,59.0,,322
11082214,18052024,225000,HOUSE,140.0,,False,,13.0,,4,1.0,True,,True,True,True,25.0,,,E,427.0,9032,51.0894372,3.7154756,,TO_RENOVATE,,,82.0,NON_FLOOD_ZONE,0
11082214,16052024,225000,HOUSE,140.0,,False,,13.0,,4,1.0,True,,True,True,True,25.0,,,E,427.0,9032,51.0894372,3.7154756,,TO_RENOVATE,,,82.0,NON_FLOOD_ZONE,0
11242530,18052024,575000,HOUSE,203.0,,,False,1.0,2.0,4,3.0,False,,,,,,True,12.0,B,134.0,9030,51.0713419,3.6935327,1955.0,GOOD,,,114.0,,676
11242530,16052024,575000,HOUSE,203.0,,,False,1.0,2.0,4,3.0,False,,,,,,True,12.0,B,134.0,9030,51.0713419,3.6935327,1955.0,GOOD,,,114.0,,676
11388701,18052024,395000,APARTMENT,98.0,GAS,False,True,,1.0,2,1.0,False,,,,True,14.0,,,A,75.0,9000,51.0673966,3.7071172,2019.0,AS_NEW,,1.0,,,867
11388701,16052024,395000,APARTMENT,98.0,GAS,False,True,,1.0,2,1.0,False,,,,True,14.0,,,A,75.0,9000,51.0673966,3.7071172,2019.0,AS_NEW,,1.0,,,867
11202019,18052024,1295000,HOUSE,225.0,GAS,False,True,1.0,,0,,False,,,True,,,,,B,188.0,9000,51.0535035,3.7239445,1850.0,AS_NEW,,5.0,69.0,POSSIBLE_FLOOD_ZONE,2203
11202019,16052024,1295000,HOUSE,225.0,GAS,False,True,1.0,,0,,False,,,True,,,,,B,188.0,9000,51.0535035,3.7239445,1850.0,AS_NEW,,5.0,69.0,POSSIBLE_FLOOD_ZONE,2203
11365873,18052024,619000,HOUSE,265.0,GAS,False,True,16.0,1.0,4,2.0,True,True,,,,,,,B,137.0,9032,51.0792367,3.7023847,1995.0,GOOD,,,469.0,,1336
11365873,16052024,619000,HOUSE,265.0,GAS,False,True,16.0,1.0,4,2.0,True,True,,,,,,,B,137.0,9032,51.0792367,3.7023847,1995.0,GOOD,,,469.0,,1336
11305962,18052024,520804,HOUSE,200.0,,True,True,10.0,1.0,3,1.0,False,,True,,,,,,,0.0,9032,51.0830255,3.7041957,2024.0,,,,459.0,NON_FLOOD_ZONE,0
11305962,16052024,520804,HOUSE,200.0,,True,True,10.0,1.0,3,1.0,False,,True,,,,,,,0.0,9032,51.0830255,3.7041957,2024.0,,,,459.0,NON_FLOOD_ZONE,0
11326317,18052024,220000,HOUSE,,,False,,,,0,,False,,,,,,,,,,9031,51.0634047,3.6585623,,,,,588.0,NON_FLOOD_ZONE,0
11326317,16052024,220000,HOUSE,,,False,,,,0,,False,,,,,,,,,,9031,51.0634047,3.6585623,,,,,588.0,NON_FLOOD_ZONE,0
11319368,18052024,169000,APARTMENT,50.0,,False,True,1.0,1.0,1,1.0,True,,,,,,,,B,167.0,9000,51.0567708,3.7093594,1964.0,GOOD,,1.0,,NON_FLOOD_ZONE,438
11319368,16052024,169000,APARTMENT,50.0,,False,True,1.0,1.0,1,1.0,True,,,,,,,,B,167.0,9000,51.0567708,3.7093594,1964.0,GOOD,,1.0,,NON_FLOOD_ZONE,438
11172364,18052024,419750,HOUSE,,GAS,,,,,4,,True,,,True,True,,,,B,192.0,9031,51.0561711,3.6603757,,AS_NEW,,,377.0,,564
11172364,16052024,419750,HOUSE,,GAS,,,,,4,,True,,,True,True,,,,B,192.0,9031,51.0561711,3.6603757,,AS_NEW,,,377.0,,564
11181364,18052024,299000,HOUSE,162.0,GAS,,True,,1.0,4,1.0,True,,True,,,,,,E,451.0,9032,51.0791745,3.7162697,,,,,93.0,NON_FLOOD_ZONE,391
11181364,16052024,299000,HOUSE,162.0,GAS,,True,,1.0,4,1.0,True,,True,,,,,,E,451.0,9032,51.0791745,3.7162697,,,,,93.0,NON_FLOOD_ZONE,391
11375218,18052024,522000,APARTMENT,123.0,,,False,1.0,2.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0656297,3.7636912,,GOOD,,,,NON_FLOOD_ZONE,0
11375218,16052024,522000,APARTMENT,123.0,,,False,1.0,2.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0656297,3.7636912,,GOOD,,,,NON_FLOOD_ZONE,0
11357148,16052024,285000,HOUSE,130.0,,,True,1.0,1.0,4,1.0,True,,,True,,,True,20.0,C,290.0,9040,51.0586133,3.7458831,,GOOD,,3.0,92.0,NON_FLOOD_ZONE,299
11350709,18052024,444000,HOUSE,,GAS,False,True,1.0,2.0,4,,True,,,,,,,,E,491.0,9042,51.1212635,3.7936651,,GOOD,,,1492.0,NON_FLOOD_ZONE,347
11350709,16052024,444000,HOUSE,,GAS,False,True,1.0,2.0,4,,True,,,,,,,,E,491.0,9042,51.1212635,3.7936651,,GOOD,,,1492.0,NON_FLOOD_ZONE,347
11334425,18052024,379000,APARTMENT,101.0,ELECTRIC,False,True,9.0,1.0,3,1.0,True,,,,True,7.0,,,B,163.0,9000,51.0569409,3.7422845,1955.0,,,3.0,,NON_FLOOD_ZONE,0
11334425,16052024,379000,APARTMENT,101.0,ELECTRIC,False,True,9.0,1.0,3,1.0,True,,,,True,7.0,,,B,163.0,9000,51.0569409,3.7422845,1955.0,,,3.0,,NON_FLOOD_ZONE,0
11389268,18052024,649000,APARTMENT,219.0,GAS,False,True,,1.0,2,2.0,False,,,,,,,,B,112.0,9000,51.0542501,3.6979146,,AS_NEW,,,,NON_FLOOD_ZONE,0
11378164,18052024,269000,APARTMENT,73.0,GAS,,True,,1.0,2,1.0,True,,,,True,10.0,,,B,126.0,9000,51.0542675,3.7015006,1971.0,GOOD,,17.0,,NON_FLOOD_ZONE,0
11378164,16052024,269000,APARTMENT,73.0,GAS,,True,,1.0,2,1.0,True,,,,True,10.0,,,B,126.0,9000,51.0542675,3.7015006,1971.0,GOOD,,17.0,,NON_FLOOD_ZONE,0
11367147,18052024,239000,APARTMENT,49.0,,,True,1.0,1.0,1,1.0,True,,,,,,,,D,331.0,9040,51.0662855,3.7579532,,,,1.0,,NON_FLOOD_ZONE,636
11367147,16052024,239000,APARTMENT,49.0,,,True,1.0,1.0,1,1.0,True,,,,,,,,D,331.0,9040,51.0662855,3.7579532,,,,1.0,,NON_FLOOD_ZONE,636
11333607,18052024,349000,APARTMENT,104.0,GAS,,True,,1.0,2,2.0,True,,,True,True,14.0,,,B,101.0,9000,51.0349006,3.7058647,1994.0,GOOD,,4.0,,NON_FLOOD_ZONE,1375
11333607,16052024,349000,APARTMENT,104.0,GAS,,True,,1.0,2,2.0,True,,,True,True,14.0,,,B,101.0,9000,51.0349006,3.7058647,1994.0,GOOD,,4.0,,NON_FLOOD_ZONE,1375
11354331,18052024,375000,HOUSE,156.0,GAS,False,True,13.0,1.0,3,1.0,False,,True,True,,,,,B,175.0,9000,51.0825537,3.7278342,1909.0,GOOD,,,0.0,NON_FLOOD_ZONE,475
11354331,16052024,375000,HOUSE,156.0,GAS,False,True,13.0,1.0,3,1.0,False,,True,True,,,,,B,175.0,9000,51.0825537,3.7278342,1909.0,GOOD,,,0.0,NON_FLOOD_ZONE,475
11395836,18052024,399000,APARTMENT,92.0,,False,,10.0,1.0,2,1.0,True,,,,True,,,,A,58.0,9000,51.0594655,3.6896856,2021.0,GOOD,,,,NON_FLOOD_ZONE,914
11374352,18052024,295000,APARTMENT,88.0,GAS,,True,,1.0,2,1.0,True,,,True,True,6.0,,,C,233.0,9000,51.044598,3.7362845,1970.0,GOOD,,6.0,,NON_FLOOD_ZONE,919
11374352,16052024,295000,APARTMENT,88.0,GAS,,True,,1.0,2,1.0,True,,,True,True,6.0,,,C,233.0,9000,51.044598,3.7362845,1970.0,GOOD,,6.0,,NON_FLOOD_ZONE,919
11307466,18052024,239000,HOUSE,155.0,GAS,,True,,1.0,3,1.0,True,,True,True,True,16.0,,,D,384.0,9041,51.0964987,3.7647929,1949.0,TO_BE_DONE_UP,,,82.0,NON_FLOOD_ZONE,337
11307466,16052024,239000,HOUSE,116.0,GAS,,True,,1.0,3,1.0,True,,True,True,True,16.0,,,D,384.0,9041,51.0964987,3.7647929,1949.0,TO_BE_DONE_UP,,,82.0,NON_FLOOD_ZONE,337
11366035,16052024,177500,HOUSE,105.0,,False,,,1.0,3,1.0,False,,,,,,,,F,549.0,9040,51.0541015,3.7475659,,TO_RENOVATE,,,50.0,NON_FLOOD_ZONE,0
11360907,18052024,575000,HOUSE,255.0,,,True,1.0,2.0,5,3.0,True,True,True,True,True,,,,E,494.0,9041,51.080659,3.7564677,1968.0,GOOD,,2.0,798.0,NON_FLOOD_ZONE,1603
11360907,16052024,575000,HOUSE,255.0,,,True,1.0,2.0,5,3.0,True,True,True,True,True,,,,E,494.0,9041,51.080659,3.7564677,1968.0,GOOD,,2.0,798.0,NON_FLOOD_ZONE,1603
11257051,18052024,497000,APARTMENT,119.0,GAS,False,True,8.0,1.0,2,,False,,,,,,,,B,168.0,9000,51.0393205,3.7370257,1960.0,AS_NEW,,,,NON_FLOOD_ZONE,0
11257051,16052024,497000,APARTMENT,119.0,GAS,False,True,8.0,1.0,2,,False,,,,,,,,B,168.0,9000,51.0393205,3.7370257,1960.0,AS_NEW,,,,NON_FLOOD_ZONE,0
11363582,16052024,1170000,HOUSE,418.0,GAS,,True,,,7,,True,,True,,,,True,45.0,C,284.0,9000,51.0485791,3.7338263,1875.0,GOOD,,4.0,210.0,NON_FLOOD_ZONE,1921
11386077,16052024,449000,APARTMENT,129.0,GAS,,True,,1.0,3,1.0,True,,,,True,17.0,,,A,96.0,9000,51.0512429,3.7180318,,GOOD,,4.0,,NON_FLOOD_ZONE,0
11368767,18052024,365000,HOUSE,163.0,GAS,False,True,,2.0,3,,False,,,,True,6.0,,,B,177.0,9032,51.1002709,3.7119213,,,,,89.0,NON_FLOOD_ZONE,671
11368767,16052024,365000,HOUSE,163.0,GAS,False,True,,2.0,3,,False,,,,True,6.0,,,B,177.0,9032,51.1002709,3.7119213,,,,,89.0,NON_FLOOD_ZONE,671
10392314,18052024,429250,HOUSE,158.0,SOLAR,True,True,,2.0,4,2.0,False,,,,,,True,46.0,,,9030,51.0856034,3.6659281,2023.0,AS_NEW,,,160.0,,0
10392314,16052024,429250,HOUSE,158.0,SOLAR,True,True,,2.0,4,2.0,False,,,,,,True,46.0,,,9030,51.0856034,3.6659281,2023.0,AS_NEW,,,160.0,,0
11133909,18052024,290000,APARTMENT,97.0,ELECTRIC,,True,,1.0,2,2.0,True,,,,,,,,C,218.0,9000,51.0262782,3.7105465,1999.0,AS_NEW,,5.0,,NON_FLOOD_ZONE,1021
11133909,16052024,290000,APARTMENT,97.0,ELECTRIC,,True,,1.0,2,2.0,True,,,,,,,,C,218.0,9000,51.0262782,3.7105465,1999.0,AS_NEW,,5.0,,NON_FLOOD_ZONE,1021
11373328,18052024,800000,HOUSE,13.0,,False,,20.0,2.0,7,2.0,False,,,,,,,,A,99.0,9040,51.0605379,3.7444725,,JUST_RENOVATED,,3.0,0.0,,0
11373328,16052024,800000,HOUSE,13.0,,False,,20.0,2.0,7,2.0,False,,,,,,,,A,99.0,9040,51.0605379,3.7444725,,JUST_RENOVATED,,3.0,0.0,,0
11278646,16052024,566151,HOUSE,,,True,,,1.0,3,1.0,False,,,,,,,,,,9031,51.0360074,3.6287544,2024.0,GOOD,,,1100.0,NON_FLOOD_ZONE,0
11358101,18052024,365000,HOUSE,140.0,ELECTRIC,False,True,1.0,1.0,3,2.0,True,,,,,,True,110.0,F,1349.0,9032,51.0762542,3.7102501,1993.0,AS_NEW,,2.0,247.0,NON_FLOOD_ZONE,731
11358101,16052024,365000,HOUSE,140.0,ELECTRIC,False,True,1.0,1.0,3,2.0,True,,,,,,True,110.0,F,1349.0,9032,51.0762542,3.7102501,1993.0,AS_NEW,,2.0,247.0,NON_FLOOD_ZONE,731
10924015,18052024,327000,APARTMENT,102.0,GAS,,True,,1.0,2,1.0,False,,,True,True,7.0,,,A,89.0,9000,51.0700083,3.6945428,2014.0,GOOD,,,,NON_FLOOD_ZONE,887
10924015,16052024,327000,APARTMENT,102.0,GAS,,True,,1.0,2,1.0,False,,,True,True,7.0,,,A,89.0,9000,51.0700083,3.6945428,2014.0,GOOD,,,,NON_FLOOD_ZONE,887
11360532,18052024,295000,HOUSE,140.0,GAS,,True,,1.0,3,2.0,False,,True,True,,,,,C,297.0,9000,51.0532055,3.6969457,1953.0,JUST_RENOVATED,,,160.0,,344
11360532,16052024,295000,HOUSE,140.0,GAS,,True,,1.0,3,2.0,False,,True,True,,,,,C,297.0,9000,51.0532055,3.6969457,1953.0,JUST_RENOVATED,,,160.0,,344
